ID,Folio,Tipo Documento,Cancelada,DocStatus,Tipo Documento,Corfirmada,TransaccionID,Fecha Creacion,Fecha Detalle,productoID,Producto,Cantidad,Precio,Moneda,Monto,VendedorID,Vendedor,CategoriaID,Categoria,ProveedorID,Proveedor,clienteID,Cliente,Direccion Cliente
418,418,13,Not Cancelled,Open,Factura,Y,3016,00:00.0,00:00.0,C00003,Quadcore CPU 3.4 GHz,5,49892.16,MXP,249460.8,-1,Bill Levine,100,Artículos,4,PCM,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
418,418,13,Not Cancelled,Open,Factura,Y,3016,00:00.0,00:00.0,C00001,Motherboard BTX,4,153514.36,MXP,614057.44,-1,Bill Levine,100,Artículos,8,A+ Electronics,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
419,419,13,Not Cancelled,Open,Factura,Y,3017,00:00.0,00:00.0,I00009,SLR PreciseShot PX1500,10,40297.57,MXP,402975.7,-1,Brad Thompson,100,Artículos,4,PCM,C23900,Parameter Technology,"908 Darby Road     Mexico D.F.,19083, DF MX"
420,420,13,Not Cancelled,Open,Factura,Y,3018,00:00.0,00:00.0,I00004,USB Flashdrive 256GB,2,9210.96,MXP,18421.92,-1,Jim Boswick,100,Artículos,4,PCM,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
421,421,13,Not Cancelled,Open,Factura,Y,3025,00:00.0,00:00.0,P10002,"PC - 12x core, 64GB, 5 x 150GB SSD",4,522468.36,MXP,2089873.44,-1,Bill Levine,105,PCs,1,I-Tech,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
422,422,13,Not Cancelled,Open,Factura,Y,3026,00:00.0,00:00.0,P10002,"PC - 12x core, 64GB, 5 x 150GB SSD",9,522468.36,MXP,4702215.24,-1,Bill Levine,105,PCs,1,I-Tech,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
423,423,13,Not Cancelled,Open,Factura,Y,3027,00:00.0,00:00.0,C00008,"Computer Monitor 24"" HDMI",1,53730.03,MXP,53730.03,-1,Brad Thompson,100,Artículos,8,A+ Electronics,C23900,Parameter Technology,"908 Darby Road     Mexico D.F.,19083, DF MX"
424,424,13,Not Cancelled,Open,Factura,Y,3028,00:00.0,00:00.0,C00004,Tower Case with Power supply,6,13432.38,MXP,80594.28,-1,#NOMBRE?,100,Artículos,1,I-Tech,C1111,Cliente Mostrador,",,  MX"
425,425,13,Not Cancelled,Open,Factura,Y,3036,00:00.0,00:00.0,C00008,"Computer Monitor 24"" HDMI",1,76757.18,MXP,76757.18,-1,Bill Levine,100,Artículos,8,A+ Electronics,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
425,425,13,Not Cancelled,Open,Factura,Y,3036,00:00.0,00:00.0,LM4029PH,LeMon 4029 Printer Head,1,7675.8,MXP,7675.8,-1,Bill Levine,100,Artículos,5,LeMon,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
426,426,13,Not Cancelled,Open,Factura,Y,3037,00:00.0,00:00.0,I00010,SLR M-CAM 40C,5,230271.52,MXP,1151357.6,-1,Bill Levine,100,Artículos,4,PCM,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
426,426,13,Not Cancelled,Open,Factura,Y,3037,00:00.0,00:00.0,C00004,Tower Case with Power supply,4,13432.38,MXP,53729.52,-1,Bill Levine,100,Artículos,1,I-Tech,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
427,427,13,Not Cancelled,Open,Factura,Y,3038,00:00.0,00:00.0,C00007,Hard Disk 3TB,5,191892.8,MXP,959464,-1,Bill Levine,100,Artículos,1,I-Tech,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
427,427,13,Not Cancelled,Open,Factura,Y,3038,00:00.0,00:00.0,I00008,Rainbow Nuance Ink 6-Pack and Photo Paper Kit,5,14967.7,MXP,74838.5,-1,Bill Levine,100,Artículos,2,Rainbow,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
428,428,13,Not Cancelled,Open,Factura,Y,3039,00:00.0,00:00.0,MRP_Child2,MRP_Hijo2,10,7,MXP,70,-1,Gerente de Ventas,100,Artículos,-1,OEC,C20000,Maxi-Teq,"300 Billings Drive   Suite 500  Mexico D.F.,19083, DF MX"
429,429,13,Not Cancelled,Open,Factura,Y,3040,00:00.0,00:00.0,C00009,Keyboard Comfort USB,3,5373.06,MXP,16119.18,-1,Gerente de Ventas,100,Artículos,8,A+ Electronics,C20000,Maxi-Teq,"300 Billings Drive   Suite 500  Mexico D.F.,19083, DF MX"
430,430,13,Not Cancelled,Open,Factura,Y,3044,00:00.0,00:00.0,C00004,Tower Case with Power supply,8,13432.38,MXP,107459.04,-1,Bill Levine,100,Artículos,1,I-Tech,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
431,431,13,Not Cancelled,Open,Factura,Y,3052,00:00.0,00:00.0,I00010,SLR M-CAM 40C,3,230271.52,MXP,690814.56,-1,#NOMBRE?,100,Artículos,4,PCM,C1111,Cliente Mostrador,",,  MX"
432,432,13,Not Cancelled,Open,Factura,Y,3053,00:00.0,00:00.0,LM4029MC,Memory Chip,8,19189.22,MXP,153513.76,-1,Gerente de Ventas,103,Accesorios,8,A+ Electronics,C26000,River Inc,United Rd Manchester  M16 0RA UNITED KINGDOM
433,433,13,Not Cancelled,Open,Factura,Y,3054,00:00.0,00:00.0,I00007,Rainbow Printer 9.5 Inkjet Cartridge,1,10745.9,MXP,10745.9,-1,Gerente de Ventas,100,Artículos,2,Rainbow,C25000,Star Company,Plynarenska  821 09 BRATISLAVA SLOVAKIA
434,434,13,Not Cancelled,Closed,Factura,Y,3055,00:00.0,00:00.0,MRP_GranChild,MRP_Nieto,8,6,MXP,48,-1,Bill Levine,100,Artículos,-1,OEC,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
435,435,13,Not Cancelled,Open,Factura,Y,3056,00:00.0,00:00.0,C00001,Motherboard BTX,10,153514.36,MXP,1535143.6,-1,Gerente de Ventas,100,Artículos,8,A+ Electronics,C25000,Star Company,Plynarenska  821 09 BRATISLAVA SLOVAKIA
436,436,13,Not Cancelled,Open,Factura,Y,3063,00:00.0,00:00.0,MRP_Item3,MRP_Articulo3,5,40,MXP,200,-1,Gerente de Ventas,100,Artículos,-1,OEC,C26000,River Inc,United Rd Manchester  M16 0RA UNITED KINGDOM
437,437,13,Not Cancelled,Open,Factura,Y,3064,00:00.0,00:00.0,MRP_Item2,MRP_Articulo2,1,32,MXP,32,-1,Sofia Klogg,100,Artículos,-1,OEC,C40000,Earthshaker Corporation,"208 Hollywood Ave     Mexico D.F.,95030, DF MX"
438,438,13,Not Cancelled,Open,Factura,Y,3065,00:00.0,00:00.0,MRP_Child2,MRP_Hijo2,9,10,MXP,90,-1,Bill Levine,100,Artículos,-1,OEC,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
439,439,13,Not Cancelled,Open,Factura,Y,3066,00:00.0,00:00.0,MRP_Item5,MRP_Articulo5,5,20,MXP,100,-1,Jim Boswick,100,Artículos,-1,OEC,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
440,440,13,Not Cancelled,Open,Factura,Y,3067,00:00.0,00:00.0,I00008,Rainbow Nuance Ink 6-Pack and Photo Paper Kit,4,11974.16,MXP,47896.64,-1,Brad Thompson,100,Artículos,2,Rainbow,C70000,Aquent Systems,123 Kathryn Ave Montreal  H7B 2A5 CANADA
441,441,13,Not Cancelled,Open,Factura,Y,3068,00:00.0,00:00.0,I00010,SLR M-CAM 40C,10,230271.52,MXP,2302715.2,-1,Gerente de Ventas,100,Artículos,4,PCM,C26000,River Inc,United Rd Manchester  M16 0RA UNITED KINGDOM
442,442,13,Not Cancelled,Open,Factura,Y,3077,00:00.0,00:00.0,A00002,J.B. Officeprint 1111,9,76757.18,MXP,690814.62,-1,Gerente de Ventas,101,Impresoras J.B.,3,J.B.,C26000,River Inc,United Rd Manchester  M16 0RA UNITED KINGDOM
443,443,13,Not Cancelled,Open,Factura,Y,3078,00:00.0,00:00.0,I00008,Rainbow Nuance Ink 6-Pack and Photo Paper Kit,9,14967.7,MXP,134709.3,-1,Gerente de Ventas,100,Artículos,2,Rainbow,C26000,River Inc,United Rd Manchester  M16 0RA UNITED KINGDOM
444,444,13,Not Cancelled,Open,Factura,Y,3079,00:00.0,00:00.0,A00002,J.B. Officeprint 1111,5,53730.03,MXP,268650.15,-1,Gerente de Ventas,101,Impresoras J.B.,3,J.B.,C20000,Maxi-Teq,"300 Billings Drive   Suite 500  Mexico D.F.,19083, DF MX"
445,445,13,Not Cancelled,Open,Factura,Y,3080,00:00.0,00:00.0,I00011,KG USB Travel Hub,9,3684.34,MXP,33159.06,-1,Jim Boswick,100,Artículos,4,PCM,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
446,446,13,Not Cancelled,Open,Factura,Y,3081,00:00.0,00:00.0,I00001,Blu-Ray Disc 10-Pack,4,1151.42,MXP,4605.68,-1,Bill Levine,100,Artículos,4,PCM,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
447,447,13,Not Cancelled,Open,Factura,Y,3086,00:00.0,00:00.0,MRP_Item1,MRP_Articulo1,9,28,MXP,252,-1,Brad Thompson,100,Artículos,-1,OEC,C23900,Parameter Technology,"908 Darby Road     Mexico D.F.,19083, DF MX"
448,448,13,Not Cancelled,Open,Factura,Y,3087,00:00.0,00:00.0,LM4029PH,LeMon 4029 Printer Head,8,7675.8,MXP,61406.4,-1,Bill Levine,100,Artículos,5,LeMon,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
449,449,13,Not Cancelled,Open,Factura,Y,3088,00:00.0,00:00.0,P10004,PC Set 2,5,153618.24,MXP,768091.2,-1,Sofia Klogg,100,Artículos,1,I-Tech,C40000,Earthshaker Corporation,"208 Hollywood Ave     Mexico D.F.,95030, DF MX"
450,450,13,Not Cancelled,Open,Factura,Y,3089,00:00.0,00:00.0,C00002,Motherboard MicroATX,1,115135.62,MXP,115135.62,-1,#NOMBRE?,100,Artículos,8,A+ Electronics,C1111,Cliente Mostrador,",,  MX"
451,451,13,Not Cancelled,Open,Factura,Y,3095,00:00.0,00:00.0,MRP_Item4,MRP_Articulo4,7,32,MXP,224,-1,Sofia Klogg,100,Artículos,-1,OEC,C40000,Earthshaker Corporation,"208 Hollywood Ave     Mexico D.F.,95030, DF MX"
452,452,13,Not Cancelled,Open,Factura,Y,3096,00:00.0,00:00.0,P20002,32GB Memory Server,8,58906,MXP,471248,-1,#NOMBRE?,104,Servidores,-1,OEC,C1111,Cliente Mostrador,",,  MX"
453,453,13,Not Cancelled,Open,Factura,Y,3097,00:00.0,00:00.0,P10002,"PC - 12x core, 64GB, 5 x 150GB SSD",10,417974.69,MXP,4179746.9,-1,Gerente de Ventas,105,PCs,1,I-Tech,C99998,Cliente Web,NULL
453,453,13,Not Cancelled,Open,Factura,Y,3097,00:00.0,00:00.0,I00006,J.B. Laptop Batteries X2 series,2,24562.34,MXP,49124.68,-1,Gerente de Ventas,100,Artículos,3,J.B.,C99998,Cliente Web,NULL
454,454,13,Not Cancelled,Open,Factura,Y,3103,00:00.0,00:00.0,I00012,KG PC-to-Mac Transfer Kit,5,8635.14,MXP,43175.7,-1,Jim Boswick,100,Artículos,4,PCM,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
455,455,13,Not Cancelled,Open,Factura,Y,3104,00:00.0,00:00.0,MRP_Item5,MRP_Articulo5,4,32,MXP,128,-1,Jim Boswick,100,Artículos,-1,OEC,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
455,455,13,Not Cancelled,Open,Factura,Y,3104,00:00.0,00:00.0,P10002,"PC - 12x core, 64GB, 5 x 150GB SSD",7,417974.69,MXP,2925822.83,-1,Jim Boswick,105,PCs,1,I-Tech,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
456,456,13,Not Cancelled,Open,Factura,Y,3105,00:00.0,00:00.0,MRP_Item1,MRP_Articulo1,3,32,MXP,96,-1,Brad Thompson,100,Artículos,-1,OEC,C70000,Aquent Systems,123 Kathryn Ave Montreal  H7B 2A5 CANADA
456,456,13,Not Cancelled,Open,Factura,Y,3105,00:00.0,00:00.0,C00001,Motherboard BTX,4,122811.49,MXP,491245.96,-1,Brad Thompson,100,Artículos,8,A+ Electronics,C70000,Aquent Systems,123 Kathryn Ave Montreal  H7B 2A5 CANADA
457,457,13,Not Cancelled,Open,Factura,Y,3106,00:00.0,00:00.0,MRP_Item3,MRP_Articulo3,5,40,MXP,200,-1,Gerente de Ventas,100,Artículos,-1,OEC,C26000,River Inc,United Rd Manchester  M16 0RA UNITED KINGDOM
457,457,13,Not Cancelled,Open,Factura,Y,3106,00:00.0,00:00.0,I00001,Blu-Ray Disc 10-Pack,1,1151.42,MXP,1151.42,-1,Gerente de Ventas,100,Artículos,4,PCM,C26000,River Inc,United Rd Manchester  M16 0RA UNITED KINGDOM
458,458,13,Not Cancelled,Open,Factura,Y,3113,00:00.0,00:00.0,I00006,J.B. Laptop Batteries X2 series,1,24562.34,MXP,24562.34,-1,Brad Thompson,100,Artículos,3,J.B.,C70000,Aquent Systems,123 Kathryn Ave Montreal  H7B 2A5 CANADA
459,459,13,Not Cancelled,Open,Factura,Y,3114,00:00.0,00:00.0,LM4029D,LeMon 4029 500 sheet paper drawer,5,10745.9,MXP,53729.5,-1,Gerente de Ventas,100,Artículos,5,LeMon,C99998,Cliente Web,NULL
459,459,13,Not Cancelled,Open,Factura,Y,3114,00:00.0,00:00.0,LM4029APCD,LeMon 4029 Printer AC Power Cord,7,1535.17,MXP,10746.19,-1,Gerente de Ventas,100,Artículos,5,LeMon,C99998,Cliente Web,NULL
460,460,13,Not Cancelled,Open,Factura,Y,3115,00:00.0,00:00.0,C00002,Motherboard MicroATX,1,115135.62,MXP,115135.62,-1,Bill Levine,100,Artículos,8,A+ Electronics,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
460,460,13,Not Cancelled,Open,Factura,Y,3115,00:00.0,00:00.0,I00004,USB Flashdrive 256GB,10,11513.7,MXP,115137,-1,Bill Levine,100,Artículos,4,PCM,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
461,461,13,Not Cancelled,Open,Factura,Y,3120,00:00.0,00:00.0,I00001,Blu-Ray Disc 10-Pack,6,921.14,MXP,5526.84,-1,Gerente de Ventas,100,Artículos,4,PCM,C99998,Cliente Web,NULL
462,462,13,Not Cancelled,Open,Factura,Y,3121,00:00.0,00:00.0,LM4029,LeMon 4029 Printer,6,46054.25,MXP,276325.5,-1,Jim Boswick,100,Artículos,5,LeMon,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
463,463,13,Not Cancelled,Open,Factura,Y,3122,00:00.0,00:00.0,P20001,4GB Memory Server,10,91264,MXP,912640,-1,Gerente de Ventas,104,Servidores,-1,OEC,C26000,River Inc,United Rd Manchester  M16 0RA UNITED KINGDOM
464,464,13,Not Cancelled,Open,Factura,Y,3132,00:00.0,00:00.0,C00002,Motherboard MicroATX,7,115135.62,MXP,805949.34,-1,Gerente de Ventas,100,Artículos,8,A+ Electronics,C25000,Star Company,Plynarenska  821 09 BRATISLAVA SLOVAKIA
465,465,13,Not Cancelled,Open,Factura,Y,3133,00:00.0,00:00.0,MRP_Item1,MRP_Articulo1,5,28,MXP,140,-1,Brad Thompson,100,Artículos,-1,OEC,C23900,Parameter Technology,"908 Darby Road     Mexico D.F.,19083, DF MX"
465,465,13,Not Cancelled,Open,Factura,Y,3133,00:00.0,00:00.0,A00005,Rainbow Color Printer 7.5,10,107460.05,MXP,1074600.5,-1,Brad Thompson,102,Impresoras Rainbow,2,Rainbow,C23900,Parameter Technology,"908 Darby Road     Mexico D.F.,19083, DF MX"
466,466,13,Not Cancelled,Open,Factura,Y,3134,00:00.0,00:00.0,LM4029,LeMon 4029 Printer,7,73686.8,MXP,515807.6,-1,Brad Thompson,100,Artículos,5,LeMon,C70000,Aquent Systems,123 Kathryn Ave Montreal  H7B 2A5 CANADA
467,467,13,Not Cancelled,Open,Factura,Y,3135,00:00.0,00:00.0,LM4029,LeMon 4029 Printer,1,92108.5,MXP,92108.5,-1,Gerente de Ventas,100,Artículos,5,LeMon,C25000,Star Company,Plynarenska  821 09 BRATISLAVA SLOVAKIA
467,467,13,Not Cancelled,Open,Factura,Y,3135,00:00.0,00:00.0,MRP_Item2,MRP_Articulo2,9,40,MXP,360,-1,Gerente de Ventas,100,Artículos,-1,OEC,C25000,Star Company,Plynarenska  821 09 BRATISLAVA SLOVAKIA
468,468,13,Not Cancelled,Open,Factura,Y,3136,00:00.0,00:00.0,A00005,Rainbow Color Printer 7.5,6,76757.18,MXP,460543.08,-1,Jim Boswick,102,Impresoras Rainbow,2,Rainbow,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
468,468,13,Not Cancelled,Open,Factura,Y,3136,00:00.0,00:00.0,C00008,"Computer Monitor 24"" HDMI",4,38378.59,MXP,153514.36,-1,Jim Boswick,100,Artículos,8,A+ Electronics,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
469,469,13,Not Cancelled,Open,Factura,Y,3137,00:00.0,00:00.0,I00002,Blu-Ray DL Disc 10-Pack,9,3684.34,MXP,33159.06,-1,Jim Boswick,100,Artículos,4,PCM,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
470,470,13,Not Cancelled,Open,Factura,Y,3138,00:00.0,00:00.0,P10002,"PC - 12x core, 64GB, 5 x 150GB SSD",7,417974.69,MXP,2925822.83,-1,Jim Boswick,105,PCs,1,I-Tech,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
470,470,13,Not Cancelled,Open,Factura,Y,3138,00:00.0,00:00.0,I00003,USB Flashdrive 128GB,5,6140.64,MXP,30703.2,-1,Jim Boswick,100,Artículos,4,PCM,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
471,471,13,Not Cancelled,Open,Factura,Y,3145,00:00.0,00:00.0,P20001,4GB Memory Server,8,73011.2,MXP,584089.6,-1,Brad Thompson,104,Servidores,-1,OEC,C70000,Aquent Systems,123 Kathryn Ave Montreal  H7B 2A5 CANADA
472,472,13,Not Cancelled,Open,Factura,Y,3146,00:00.0,00:00.0,P10004,PC Set 2,5,153618.24,MXP,768091.2,-1,Gerente de Ventas,100,Artículos,1,I-Tech,C99998,Cliente Web,NULL
472,472,13,Not Cancelled,Open,Factura,Y,3146,00:00.0,00:00.0,LM4029ACA,LeMon 4029 Printer AC Adapter,4,3070.32,MXP,12281.28,-1,Gerente de Ventas,100,Artículos,5,LeMon,C99998,Cliente Web,NULL
473,473,13,Not Cancelled,Open,Factura,Y,3147,00:00.0,00:00.0,I00009,SLR PreciseShot PX1500,1,57567.96,MXP,57567.96,-1,Gerente de Ventas,100,Artículos,4,PCM,C26000,River Inc,United Rd Manchester  M16 0RA UNITED KINGDOM
474,474,13,Not Cancelled,Open,Factura,Y,3148,00:00.0,00:00.0,MRP_Child2,MRP_Hijo2,8,10,MXP,80,-1,Bill Levine,100,Artículos,-1,OEC,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
475,475,13,Not Cancelled,Open,Factura,Y,3156,00:00.0,00:00.0,P10003,PC Set 1,8,92212.5,MXP,737700,-1,Gerente de Ventas,105,PCs,1,I-Tech,C99998,Cliente Web,NULL
476,476,13,Not Cancelled,Open,Factura,Y,3157,00:00.0,00:00.0,C00003,Quadcore CPU 3.4 GHz,6,49892.16,MXP,299352.96,-1,#NOMBRE?,100,Artículos,4,PCM,C1111,Cliente Mostrador,",,  MX"
477,477,13,Not Cancelled,Open,Factura,Y,3158,00:00.0,00:00.0,C00002,Motherboard MicroATX,10,92108.5,MXP,921085,-1,Brad Thompson,100,Artículos,8,A+ Electronics,C70000,Aquent Systems,123 Kathryn Ave Montreal  H7B 2A5 CANADA
478,478,13,Not Cancelled,Open,Factura,Y,3159,00:00.0,00:00.0,I00002,Blu-Ray DL Disc 10-Pack,9,4605.42,MXP,41448.78,-1,Gerente de Ventas,100,Artículos,4,PCM,C25000,Star Company,Plynarenska  821 09 BRATISLAVA SLOVAKIA
479,479,13,Not Cancelled,Open,Factura,Y,3160,00:00.0,00:00.0,I00006,J.B. Laptop Batteries X2 series,7,30702.92,MXP,214920.44,-1,Bill Levine,100,Artículos,3,J.B.,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
480,480,13,Not Cancelled,Open,Factura,Y,3165,00:00.0,00:00.0,C00003,Quadcore CPU 3.4 GHz,5,39913.73,MXP,199568.65,-1,Sofia Klogg,100,Artículos,4,PCM,C40000,Earthshaker Corporation,"208 Hollywood Ave     Mexico D.F.,95030, DF MX"
480,480,13,Not Cancelled,Open,Factura,Y,3165,00:00.0,00:00.0,C00006,Gigabit Network Card,5,4605.49,MXP,23027.45,-1,Sofia Klogg,100,Artículos,1,I-Tech,C40000,Earthshaker Corporation,"208 Hollywood Ave     Mexico D.F.,95030, DF MX"
481,481,13,Not Cancelled,Open,Factura,Y,3166,00:00.0,00:00.0,I00002,Blu-Ray DL Disc 10-Pack,3,3684.34,MXP,11053.02,-1,Jim Boswick,100,Artículos,4,PCM,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
482,482,13,Not Cancelled,Open,Factura,Y,3167,00:00.0,00:00.0,C00001,Motherboard BTX,5,122811.49,MXP,614057.45,-1,Gerente de Ventas,100,Artículos,8,A+ Electronics,C99998,Cliente Web,NULL
483,483,13,Not Cancelled,Open,Factura,Y,3174,00:00.0,00:00.0,P20001,4GB Memory Server,2,91264,MXP,182528,-1,#NOMBRE?,104,Servidores,-1,OEC,C1111,Cliente Mostrador,",,  MX"
483,483,13,Not Cancelled,Open,Factura,Y,3174,00:00.0,00:00.0,A00005,Rainbow Color Printer 7.5,9,153514.36,MXP,1381629.24,-1,#NOMBRE?,102,Impresoras Rainbow,2,Rainbow,C1111,Cliente Mostrador,",,  MX"
484,484,13,Not Cancelled,Open,Factura,Y,3175,00:00.0,00:00.0,C00005,WLAN Card,5,23027.12,MXP,115135.6,-1,#NOMBRE?,100,Artículos,1,I-Tech,C1111,Cliente Mostrador,",,  MX"
484,484,13,Not Cancelled,Open,Factura,Y,3175,00:00.0,00:00.0,C00002,Motherboard MicroATX,7,115135.62,MXP,805949.34,-1,#NOMBRE?,100,Artículos,8,A+ Electronics,C1111,Cliente Mostrador,",,  MX"
485,485,13,Not Cancelled,Open,Factura,Y,3176,00:00.0,00:00.0,LM4029ACA,LeMon 4029 Printer AC Adapter,9,1918.95,MXP,17270.55,-1,Jim Boswick,100,Artículos,5,LeMon,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
486,486,13,Not Cancelled,Open,Factura,Y,3177,00:00.0,00:00.0,MRP_Child2,MRP_Hijo2,4,7,MXP,28,-1,Brad Thompson,100,Artículos,-1,OEC,C23900,Parameter Technology,"908 Darby Road     Mexico D.F.,19083, DF MX"
487,487,13,Not Cancelled,Open,Factura,Y,3184,00:00.0,00:00.0,MRP_Item4,MRP_Articulo4,4,40,MXP,160,-1,Bill Levine,100,Artículos,-1,OEC,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
488,488,13,Not Cancelled,Open,Factura,Y,3185,00:00.0,00:00.0,I00006,J.B. Laptop Batteries X2 series,5,30702.92,MXP,153514.6,-1,Gerente de Ventas,100,Artículos,3,J.B.,C26000,River Inc,United Rd Manchester  M16 0RA UNITED KINGDOM
488,488,13,Not Cancelled,Open,Factura,Y,3185,00:00.0,00:00.0,C00008,"Computer Monitor 24"" HDMI",3,76757.18,MXP,230271.54,-1,Gerente de Ventas,100,Artículos,8,A+ Electronics,C26000,River Inc,United Rd Manchester  M16 0RA UNITED KINGDOM
489,489,13,Not Cancelled,Open,Factura,Y,3186,00:00.0,00:00.0,P10001,"PC - 8x core, DDR 32GB, 2TB HDD",7,545495.78,MXP,3818470.46,-1,Bill Levine,105,PCs,1,I-Tech,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
489,489,13,Not Cancelled,Open,Factura,Y,3186,00:00.0,00:00.0,C00010,Mouse USB,3,7675.8,MXP,23027.4,-1,Bill Levine,100,Artículos,4,PCM,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
490,490,13,Not Cancelled,Open,Factura,Y,3195,00:00.0,00:00.0,C00014,Laptop case,8,3360,MXP,26880,-1,Brad Thompson,103,Accesorios,-1,OEC,C70000,Aquent Systems,123 Kathryn Ave Montreal  H7B 2A5 CANADA
491,491,13,Not Cancelled,Open,Factura,Y,3196,00:00.0,00:00.0,MRP_Child1,MRP_Hijo1,3,8,MXP,24,-1,Brad Thompson,100,Artículos,-1,OEC,C70000,Aquent Systems,123 Kathryn Ave Montreal  H7B 2A5 CANADA
491,491,13,Not Cancelled,Open,Factura,Y,3196,00:00.0,00:00.0,I00007,Rainbow Printer 9.5 Inkjet Cartridge,3,8596.72,MXP,25790.16,-1,Brad Thompson,100,Artículos,2,Rainbow,C70000,Aquent Systems,123 Kathryn Ave Montreal  H7B 2A5 CANADA
492,492,13,Not Cancelled,Open,Factura,Y,3197,00:00.0,00:00.0,MRP_Item1,MRP_Articulo1,2,20,MXP,40,-1,Jim Boswick,100,Artículos,-1,OEC,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
492,492,13,Not Cancelled,Open,Factura,Y,3197,00:00.0,00:00.0,C00003,Quadcore CPU 3.4 GHz,1,24946.08,MXP,24946.08,-1,Jim Boswick,100,Artículos,4,PCM,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
493,493,13,Not Cancelled,Open,Factura,Y,3198,00:00.0,00:00.0,MRP_Child2,MRP_Hijo2,7,8,MXP,56,-1,Jim Boswick,100,Artículos,-1,OEC,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
494,494,13,Not Cancelled,Open,Factura,Y,3199,00:00.0,00:00.0,MRP_GranChild,MRP_Nieto,3,6,MXP,18,-1,Bill Levine,100,Artículos,-1,OEC,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
495,495,13,Not Cancelled,Open,Factura,Y,3200,00:00.0,00:00.0,P10003,PC Set 1,1,115265.62,MXP,115265.62,-1,Bill Levine,105,PCs,1,I-Tech,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
496,496,13,Not Cancelled,Open,Factura,Y,3208,00:00.0,00:00.0,C00009,Keyboard Comfort USB,3,7675.8,MXP,23027.4,-1,Gerente de Ventas,100,Artículos,8,A+ Electronics,C25000,Star Company,Plynarenska  821 09 BRATISLAVA SLOVAKIA
497,497,13,Not Cancelled,Open,Factura,Y,3209,00:00.0,00:00.0,I00004,USB Flashdrive 256GB,4,11513.7,MXP,46054.8,-1,Bill Levine,100,Artículos,4,PCM,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
