_EventID_,_Latitude_,_Longitude_,_DepthMeters_,_Contributor_,_MagType_,_Magnitude_,_EventLocationName_,_Time_,ts,potential_blast,bix_potential_blasts
usp0002ter,39.925,-76.293,5000,NEIC,md,2.5,Pennsylvania,02/05/1986 13:53,02/05/1986 09:53,0,0
usp000bvkj,41.361,-74.37,7000,NEIC,md,2.3,New York,20/04/2003 12:24,20/04/2003 08:24,0,0
usp0002x3n,45.131,-74.246,24000,NEIC,md,3.4,"Ontario-Quebec border region, Canada",13/08/1986 04:55,13/08/1986 00:55,0,0
usp0002x3p,45.129,-74.233,17500,NEIC,md,2.4,"Ontario-Quebec border region, Canada",13/08/1986 05:06,13/08/1986 01:06,0,0
usp0002x3v,45.127,-74.244,23000,NEIC,md,2.3,"Ontario-Quebec border region, Canada",13/08/1986 10:29,13/08/1986 06:29,0,0
usp00030be,40.956,-74.82,7400,NEIC,md,2.8,New Jersey,23/11/1986 21:29,23/11/1986 16:29,0,0
4820592,38.0716,-81.6811,14500,ANF,ML,2.5,WEST VIRGINIA,08/07/2014 19:39,08/07/2014 15:39,1,1
4815705,37.7374,-81.9582,8400,ANF,ML,2.3,WEST VIRGINIA,20/06/2014 16:57,20/06/2014 12:57,1,1
4372494,37.5709,-82.0522,1000,ANF,ML,2.1,WEST VIRGINIA,09/07/2013 12:13,09/07/2013 08:13,1,1
4815774,39.4705,-76.6481,5800,ANF,ML,1.6,CHESAPEAKE BAY REGION,27/06/2014 17:30,27/06/2014 13:30,1,1
4310297,37.7524,-82.0065,2300,ANF,ML,2.3,WEST VIRGINIA,01/02/2013 21:47,01/02/2013 16:47,1,1
4310324,37.8277,-81.8089,7300,ANF,ML,2.7,WEST VIRGINIA,04/02/2013 21:02,04/02/2013 16:02,1,1
4310350,37.8227,-81.9028,7700,ANF,ML,2.4,WEST VIRGINIA,06/02/2013 16:32,06/02/2013 11:32,1,1
4310357,38.048,-81.7097,8000,ANF,ML,2.5,WEST VIRGINIA,06/02/2013 21:00,06/02/2013 16:00,1,1
4310358,37.5608,-82.0623,4600,ANF,ML,2.2,WEST VIRGINIA,06/02/2013 21:04,06/02/2013 16:04,1,1
usp00038r8,44.375,-74.517,10000,NEIC,mblg,3.8,New York,26/09/1987 17:44,26/09/1987 13:44,0,0
usp0003jta,44.995,-74.955,10000,NEIC,mblg,3.5,New York,09/08/1988 13:57,09/08/1988 09:57,0,0
usp000447m,39.425,-76.881,5000,NEIC,md,2.6,Chesapeake Bay region,13/01/1990 20:47,13/01/1990 15:47,0,0
usp0004j8f,41.953,-80.122,5000,NEIC,mblg,2.5,Pennsylvania,17/12/1990 07:22,17/12/1990 02:22,0,0
usp0004q85,41.151,-73.653,9400,NEIC,md,2.7,New York,12/04/1991 11:12,12/04/1991 07:12,0,0
usp0004qn8,37.941,-80.207,14700,NEIC,mblg,3.5,West Virginia,22/04/1991 01:01,21/04/1991 21:01,0,0
usp0004t2k,42.63,-74.678,5000,NEIC,mb,4,New York,17/06/1991 08:53,17/06/1991 04:53,0,0
usp0004thc,38.276,-81.668,5000,NEIC,mblg,3.2,West Virginia,28/06/1991 18:34,28/06/1991 14:34,0,0
usp0004tt6,45.232,-73.896,18000,NEIC,mblg,3.8,"southern Quebec, Canada",05/07/1991 01:47,04/07/1991 21:47,0,0
usp0004x5n,39.564,-76.979,5000,NEIC,mblg,2.4,Chesapeake Bay region,28/09/1991 11:27,28/09/1991 07:27,0,0
usp0004x6w,39.848,-75.031,5000,NEIC,md,2.2,"Greater Philadelphia area, New Jersey",29/09/1991 12:21,29/09/1991 08:21,0,0
usp0004yhu,41.07,-73.578,10000,NEIC,mblg,3,New York,28/10/1991 20:58,28/10/1991 15:58,0,0
usp00051k3,40.363,-74.341,7900,NEIC,md,3.1,New Jersey,09/01/1992 08:50,09/01/1992 03:50,0,0
usp00051u7,41.239,-74.16,7000,NEIC,md,2.5,New York,15/01/1992 17:16,15/01/1992 12:16,0,0
usp0005nqk,39.876,-74.942,5000,NEIC,mblg,2.5,"Greater Philadelphia area, New Jersey",26/02/1993 21:13,26/02/1993 16:13,0,0
usp0005sk4,40.35,-76.02,5000,NEIC,mblg,1.6,Pennsylvania,11/05/1993 02:42,10/05/1993 22:42,0,0
usp0005sk5,40.35,-76.02,5000,NEIC,mblg,2.2,Pennsylvania,11/05/1993 02:43,10/05/1993 22:43,0,0
usp0005t0y,40.35,-76.02,5000,NEIC,mblg,2.1,Pennsylvania,18/05/1993 09:45,18/05/1993 05:45,0,0
4310412,37.7491,-82.0175,4200,ANF,ML,2.6,WEST VIRGINIA,11/02/2013 16:52,11/02/2013 11:52,1,1
4225334,37.7156,-82.0717,5800,ANF,ML,2.7,WEST VIRGINIA,05/03/2013 18:11,05/03/2013 13:11,1,1
4225357,38.3667,-81.0065,13600,ANF,ML,2.8,WEST VIRGINIA,06/03/2013 21:40,06/03/2013 16:40,1,1
4225366,37.7301,-82.0031,3800,ANF,ML,2.7,WEST VIRGINIA,07/03/2013 17:40,07/03/2013 12:40,1,1
4225373,37.8534,-81.549,8300,ANF,ML,2.2,WEST VIRGINIA,07/03/2013 20:57,07/03/2013 15:57,1,1
4369063,37.5723,-82.399,7400,ANF,ML,2.4,WEST VIRGINIA,01/05/2013 16:06,01/05/2013 12:06,1,1
4369210,37.7298,-81.8319,6100,ANF,ML,2.4,WEST VIRGINIA,09/05/2013 20:41,09/05/2013 16:41,1,1
4369212,38.0366,-81.4833,10300,ANF,ML,2.6,WEST VIRGINIA,09/05/2013 21:18,09/05/2013 17:18,1,1
5005259,38.0576,-81.5197,5900,ANF,ML,1.9,WEST VIRGINIA,06/09/2014 18:01,06/09/2014 14:01,1,1
5005253,43.9393,-73.3569,7200,ANF,ML,1.9,NEW YORK,06/09/2014 16:41,06/09/2014 12:41,1,1
4369066,38.0432,-81.6935,7900,ANF,ML,2.7,WEST VIRGINIA,01/05/2013 19:11,01/05/2013 15:11,1,1
4369179,38.2429,-81.5831,13700,ANF,ML,2.6,WEST VIRGINIA,08/05/2013 16:21,08/05/2013 12:21,1,1
4369180,38.1547,-81.8065,4700,ANF,ML,2.5,WEST VIRGINIA,08/05/2013 16:54,08/05/2013 12:54,1,1
4369205,37.8665,-81.5346,11500,ANF,ML,2.7,WEST VIRGINIA,09/05/2013 19:27,09/05/2013 15:27,1,1
4369275,37.9669,-81.4172,5400,ANF,ML,2.4,WEST VIRGINIA,13/05/2013 20:04,13/05/2013 16:04,1,1
4369482,37.8483,-81.5198,11900,ANF,ML,2.6,WEST VIRGINIA,23/05/2013 20:30,23/05/2013 16:30,1,1
4369566,37.894,-81.3065,7800,ANF,ML,2.3,WEST VIRGINIA,28/05/2013 11:00,28/05/2013 07:00,1,1
4369578,38.2572,-81.6162,3100,ANF,ML,2.7,WEST VIRGINIA,28/05/2013 21:30,28/05/2013 17:30,1,1
4369846,37.6079,-82.3821,5500,ANF,ML,1.9,WEST VIRGINIA,11/06/2013 15:04,11/06/2013 11:04,1,1
4371872,38.0703,-81.4616,4200,ANF,ML,2.4,WEST VIRGINIA,07/08/2013 16:27,07/08/2013 12:27,1,1
4371922,37.8965,-81.5819,3500,ANF,ML,2,WEST VIRGINIA,09/08/2013 21:01,09/08/2013 17:01,1,1
usp0005xq1,45.26,-74.12,8000,NEIC,mblg,3.9,"Ontario-Quebec border region, Canada",30/07/1993 22:30,30/07/1993 18:30,0,0
usp00063sg,45.182,-73.495,17100,NEIC,mb,3.8,"southern Quebec, Canada",16/11/1993 09:31,16/11/1993 04:31,0,0
usp00066h5,40.327,-76.007,5000,NEIC,mb,4.2,Pennsylvania,16/01/1994 00:42,15/01/1994 19:42,0,0
usp0006r0z,40.3,-76,5000,NEIC,mblg,2.5,Pennsylvania,08/01/1995 05:08,08/01/1995 00:08,0,0
usp0006rqp,37.05,-80.789,9300,NEIC,mblg,2.9,West Virginia,22/01/1995 08:24,22/01/1995 03:24,0,0
usp0006tqg,44.233,-74.426,4200,NEIC,md,3,New York,02/03/1995 05:33,02/03/1995 00:33,0,0
usp0006y0t,42.995,-78.831,5000,NEIC,mblg,3,New York,25/05/1995 14:22,25/05/1995 10:22,0,0
4371953,38.0444,-81.3484,8500,ANF,ML,2.8,WEST VIRGINIA,12/08/2013 20:03,12/08/2013 16:03,1,1
4372160,40.3025,-80.9527,26000,ANF,ML,2.2,PENNSYLVANIA,23/08/2013 18:17,23/08/2013 14:17,1,1
4372221,41.4832,-77.3316,14900,ANF,ML,2.7,PENNSYLVANIA,27/08/2013 19:10,27/08/2013 15:10,1,1
4372233,43.5902,-75.3455,14100,ANF,ML,1.9,NEW YORK,28/08/2013 15:55,28/08/2013 11:55,1,1
4372252,37.7571,-81.9358,13400,ANF,ML,2.4,WEST VIRGINIA,29/08/2013 19:08,29/08/2013 15:08,1,1
4374022,37.7917,-82.1717,5100,ANF,ML,2.2,WEST VIRGINIA,04/09/2013 17:10,04/09/2013 13:10,1,1
4374242,37.9766,-81.347,9900,ANF,ML,2.1,WEST VIRGINIA,17/09/2013 20:12,17/09/2013 16:12,1,1
4488366,37.599,-82.4297,4600,ANF,ML,2.1,WEST VIRGINIA,02/10/2013 16:19,02/10/2013 12:19,1,1
5111649,38.0978,-81.4197,600,ANF,ML,2.5,WEST VIRGINIA,08/01/2015 20:27,08/01/2015 15:27,1,1
4488474,40.7184,-76.1652,7700,ANF,ML,2.1,PENNSYLVANIA,10/10/2013 13:33,10/10/2013 09:33,1,1
4488638,42.5218,-73.8559,10600,ANF,ML,2.3,NEW YORK,21/10/2013 18:52,21/10/2013 14:52,1,1
4488684,37.9091,-81.3354,14400,ANF,ML,2.5,WEST VIRGINIA,25/10/2013 19:16,25/10/2013 15:16,1,1
4488713,39.7006,-79.956,11400,ANF,ML,2,WEST VIRGINIA,28/10/2013 16:38,28/10/2013 12:38,1,1
4488735,42.5206,-73.8558,6300,ANF,ML,2.4,NEW YORK,29/10/2013 21:20,29/10/2013 17:20,1,1
5110228,38.126,-82.0104,2300,ANF,ML,2,WEST VIRGINIA,01/11/2014 20:13,01/11/2014 16:13,0,1
4488740,43.4856,-73.4366,14900,ANF,ML,1.5,NEW YORK,30/10/2013 19:13,30/10/2013 15:13,1,1
4488149,37.916,-81.2993,8400,ANF,ML,2.5,WEST VIRGINIA,21/11/2013 20:02,21/11/2013 15:02,1,1
4488153,38.0188,-80.531,3400,ANF,ML,2.5,WEST VIRGINIA,21/11/2013 21:37,21/11/2013 16:37,1,1
4599376,43.0856,-73.8709,7500,ANF,ML,1.8,NEW YORK,03/12/2013 18:30,03/12/2013 13:30,1,1
4599403,40.624,-76.4099,5100,ANF,ML,2.4,PENNSYLVANIA,05/12/2013 13:20,05/12/2013 08:20,1,1
4599454,40.7928,-76.3088,7900,ANF,ML,2,PENNSYLVANIA,10/12/2013 15:13,10/12/2013 10:13,1,1
4599473,39.2426,-78.0882,14000,ANF,ML,1.7,VIRGINIA,12/12/2013 18:58,12/12/2013 13:58,1,1
4599508,38.0563,-81.6925,7200,ANF,ML,2.6,WEST VIRGINIA,16/12/2013 16:42,16/12/2013 11:42,1,1
4372622,37.5755,-82.399,8200,ANF,ML,2.1,WEST VIRGINIA,18/07/2013 22:15,18/07/2013 18:15,1,1
4372000,40.796,-76.6532,4100,ANF,ML,2,PENNSYLVANIA,15/08/2013 16:51,15/08/2013 12:51,1,1
4599520,38.4815,-80.5765,16500,ANF,ML,2.4,WEST VIRGINIA,17/12/2013 21:08,17/12/2013 16:08,1,1
5114944,41.1513,-80.0135,3300,ANF,ML,2.4,OHIO,09/03/2015 15:57,09/03/2015 11:57,1,1
usp00073rq,45.08,-74.21,18000,NEIC,mblg,3.1,"Ontario-Quebec border region, Canada",21/09/1995 23:03,21/09/1995 19:03,0,0
usp0007mf4,44.453,-74.03,5000,NEIC,mblg,2.8,New York,23/07/1996 01:20,22/07/1996 21:19,0,0
usp0007rjb,39.742,-76.054,5400,NEIC,md,2.2,Pennsylvania,17/10/1996 11:43,17/10/1996 07:43,0,0
usp000a31y,42.762,-74.068,8000,NEIC,md,2.4,New York,06/11/2000 12:16,06/11/2000 07:16,0,0
usp000a7vu,40.777,-73.954,7000,NEIC,md,2.4,New York,17/01/2001 12:34,17/01/2001 07:34,0,0
usp000a811,41.877,-80.774,5000,NEIC,mblg,2.6,Ohio,20/01/2001 02:05,19/01/2001 21:05,0,0
4638466,37.7355,-81.9786,11000,ANF,ML,2.3,WEST VIRGINIA,22/01/2014 12:59,22/01/2014 07:59,1,1
4638476,38.197,-81.8019,13100,ANF,ML,2.2,WEST VIRGINIA,23/01/2014 13:48,23/01/2014 08:48,1,1
4638478,39.8392,-79.9218,14900,ANF,ML,2.4,WEST VIRGINIA,23/01/2014 16:57,23/01/2014 11:57,1,1
4638552,38.0704,-81.3388,3000,ANF,ML,2.6,WEST VIRGINIA,29/01/2014 21:33,29/01/2014 16:33,1,1
4638564,37.9063,-81.3141,13100,ANF,ML,2.3,WEST VIRGINIA,30/01/2014 20:01,30/01/2014 15:01,1,1
4767839,40.8293,-78.2637,4600,ANF,ML,2.1,PENNSYLVANIA,21/02/2014 17:54,21/02/2014 12:54,1,1
4767842,38.0148,-80.5402,14900,ANF,ML,2.4,WEST VIRGINIA,21/02/2014 21:37,21/02/2014 16:37,1,1
4766689,38.3354,-81.059,3400,ANF,ML,2.5,WEST VIRGINIA,06/03/2014 21:51,06/03/2014 16:51,1,1
4766690,37.7586,-82.0698,2100,ANF,ML,2.5,WEST VIRGINIA,06/03/2014 22:13,06/03/2014 17:13,1,1
4766765,38.0184,-81.7281,4400,ANF,ML,1.9,WEST VIRGINIA,11/03/2014 20:49,11/03/2014 16:49,1,1
4766796,37.8012,-82.1511,3400,ANF,ML,2.4,WEST VIRGINIA,13/03/2014 20:24,13/03/2014 16:24,1,1
4766860,39.9568,-79.3822,4400,ANF,ML,2.5,WEST VIRGINIA,18/03/2014 21:21,18/03/2014 17:21,1,1
4766873,37.6922,-82.0694,5400,ANF,ML,2.4,WEST VIRGINIA,19/03/2014 20:52,19/03/2014 16:52,1,1
4767042,40.187,-80.9705,13700,ANF,ML,2.5,PENNSYLVANIA,31/03/2014 19:05,31/03/2014 15:05,1,1
4812917,40.801,-78.4394,11900,ANF,ML,2.1,PENNSYLVANIA,02/04/2014 14:16,02/04/2014 10:16,1,1
4812961,38.0545,-81.6817,13300,ANF,ML,2.2,WEST VIRGINIA,07/04/2014 18:11,07/04/2014 14:11,1,1
4371986,37.8213,-82.1408,1600,ANF,ML,2.4,WEST VIRGINIA,14/08/2013 20:37,14/08/2013 16:37,1,1
5114989,40.3473,-74.9068,300,ANF,ML,2.1,NEW JERSEY,18/03/2015 16:00,18/03/2015 12:00,1,1
4808438,40.7316,-76.3021,8200,ANF,ML,1.6,PENNSYLVANIA,08/05/2014 16:07,08/05/2014 12:07,1,1
4808444,37.8916,-81.7118,2200,ANF,ML,2.2,WEST VIRGINIA,08/05/2014 20:19,08/05/2014 16:19,1,1
4808455,43.5906,-75.3403,14600,ANF,ML,1.8,NEW YORK,09/05/2014 15:54,09/05/2014 11:54,1,1
4808469,40.8493,-75.8065,2900,ANF,ML,1.8,PENNSYLVANIA,12/05/2014 15:20,12/05/2014 11:20,1,1
4808488,39.8485,-79.911,10100,ANF,ML,2.3,WEST VIRGINIA,13/05/2014 18:03,13/05/2014 14:03,1,1
4374158,37.8933,-81.5944,5200,ANF,ML,2.5,WEST VIRGINIA,11/09/2013 21:57,11/09/2013 17:57,1,1
4808495,42.9895,-75.1998,14600,ANF,ML,2.4,NEW YORK,14/05/2014 16:41,14/05/2014 12:41,1,1
4808556,42.5191,-73.8447,3500,ANF,ML,2.1,NEW YORK,20/05/2014 20:49,20/05/2014 16:49,1,1
4808610,40.7108,-76.3114,7400,ANF,ML,2,PENNSYLVANIA,27/05/2014 17:42,27/05/2014 13:42,1,1
4808623,38.0519,-81.4662,6300,ANF,ML,2.2,WEST VIRGINIA,28/05/2014 20:26,28/05/2014 16:26,1,1
usp000a8dr,41.942,-80.802,5000,NEIC,mb,3.9,"Lake Erie, Ohio",26/01/2001 03:03,25/01/2001 22:03,0,0
usp000ac4n,37.31,-80.812,10000,NEIC,md,2.5,West Virginia,28/03/2001 11:19,28/03/2001 06:19,0,0
usp000ag00,41.905,-80.767,5000,NEIC,mblg,3.4,Ohio,03/06/2001 22:36,03/06/2001 18:36,0,0
usp000b2u9,44.504,-73.703,5000,NEIC,ml,2.6,New York,20/04/2002 11:45,20/04/2002 07:45,0,0
usp000b4x4,44.504,-73.675,10000,NEIC,ml,3.1,New York,24/05/2002 23:46,24/05/2002 19:46,0,0
usp000b6wq,44.499,-73.703,9000,NEIC,md,3,New York,25/06/2002 13:40,25/06/2002 09:40,0,0
usp000bmdm,44.56,-73.79,14700,NEIC,mblg,3.3,New York,25/12/2002 18:25,25/12/2002 13:25,0,0
usp000buqg,44.615,-74.34,10000,NEIC,mblg,3.7,New York,08/04/2003 15:06,08/04/2003 11:06,0,0
usp000c2ph,41.86,-80.76,2500,NEIC,mblg,2.5,Ohio,17/07/2003 00:44,16/07/2003 20:44,0,0
usp000c5zy,40.606,-75.106,3000,NEIC,mblg,3.8,New Jersey,26/08/2003 18:24,26/08/2003 14:24,0,0
usp000c62z,44.882,-73.73,10000,NEIC,md,2.2,New York,27/08/2003 19:55,27/08/2003 15:55,0,0
usp000cq6p,44.896,-74.912,8000,NEIC,mblg,2.8,New York,17/03/2004 22:01,17/03/2004 17:01,0,0
usp000cqme,39.866,-75.063,2400,NEIC,mblg,2.2,"Greater Philadelphia area, New Jersey",22/03/2004 15:21,22/03/2004 10:21,0,0
usp000d3gd,44.899,-74.893,3600,NEIC,ml,2.9,New York,04/09/2004 02:05,03/09/2004 22:05,0,0
usp000d6ca,41.392,-74,10000,NEIC,md,2.7,New York,14/10/2004 09:36,14/10/2004 05:36,0,0
usp000dhd7,45.06,-74.2,18000,NEIC,mblg,3.5,"Ontario-Quebec border region, Canada",03/03/2005 02:22,02/03/2005 21:22,0,0
4815540,42.5164,-73.8544,11500,ANF,ML,1.9,NEW YORK,02/06/2014 19:24,02/06/2014 15:24,1,1
4820586,43.0032,-76.3528,13400,ANF,ML,2.1,NEW YORK,08/07/2014 15:47,08/07/2014 11:47,1,1
4820608,38.1115,-80.4664,21000,ANF,ML,2.4,WEST VIRGINIA,09/07/2014 20:00,09/07/2014 16:00,1,1
4820626,38.0233,-80.5346,6500,ANF,ML,2.7,WEST VIRGINIA,10/07/2014 20:25,10/07/2014 16:25,1,1
4820642,38.0989,-81.6861,4500,ANF,ML,2.1,WEST VIRGINIA,11/07/2014 17:23,11/07/2014 13:23,1,1
4820693,38.0573,-81.4704,2100,ANF,ML,2.3,WEST VIRGINIA,16/07/2014 21:40,16/07/2014 17:40,1,1
4820823,42.9914,-75.1891,14500,ANF,ML,2.4,NEW YORK,29/07/2014 17:30,29/07/2014 13:30,1,1
4820834,44.2954,-73.5922,16100,ANF,ML,2,NEW YORK,30/07/2014 16:55,30/07/2014 12:55,1,1
4820841,37.6967,-82.0715,3100,ANF,ML,2.3,WEST VIRGINIA,30/07/2014 20:58,30/07/2014 16:58,1,1
5006156,42.9459,-77.6375,10900,ANF,ML,2.1,NEW YORK,13/08/2014 15:06,13/08/2014 11:06,1,1
5111755,37.7533,-82.06,500,ANF,ML,2.3,WEST VIRGINIA,22/01/2015 21:27,22/01/2015 16:27,1,1
5006171,37.7449,-82.1334,5700,ANF,ML,2.1,WEST VIRGINIA,14/08/2014 18:57,14/08/2014 14:57,1,1
5006179,43.0165,-76.3612,15500,ANF,ML,2.2,NEW YORK,15/08/2014 15:44,15/08/2014 11:44,1,1
5006222,37.4266,-82.2263,2500,ANF,ML,2.1,WEST VIRGINIA,20/08/2014 22:30,20/08/2014 18:30,1,1
5006229,38.1371,-80.4589,13900,ANF,ML,2.5,WEST VIRGINIA,21/08/2014 21:34,21/08/2014 17:34,1,1
5006232,40.7324,-76.1509,2500,ANF,ML,1.7,PENNSYLVANIA,22/08/2014 15:50,22/08/2014 11:50,1,1
5006252,37.9744,-81.3585,6400,ANF,ML,2.5,WEST VIRGINIA,25/08/2014 16:20,25/08/2014 12:20,1,1
5006260,38.1262,-80.4697,14400,ANF,ML,2.5,WEST VIRGINIA,26/08/2014 20:09,26/08/2014 16:09,1,1
5006271,43.5829,-75.3411,15600,ANF,ML,1.9,NEW YORK,28/08/2014 15:56,28/08/2014 11:56,1,1
5006277,37.8461,-81.9123,4000,ANF,ML,2.1,WEST VIRGINIA,29/08/2014 13:58,29/08/2014 09:58,1,1
usp000eeqn,40.266,-76.041,2000,NEIC,ml,1.2,Pennsylvania,17/04/2006 01:27,16/04/2006 21:27,0,0
usp000ewg9,37.2,-81.92,1000,NEIC,mb,4.3,West Virginia,02/11/2006 17:53,02/11/2006 12:53,0,0
usp000f05f,40.292,-76.037,6000,NEIC,md,2.5,Pennsylvania,13/12/2006 19:07,13/12/2006 14:07,0,0
usp000f1ma,41.733,-80.179,5000,NEIC,mblg,2.5,Pennsylvania,03/01/2007 09:08,03/01/2007 04:08,0,0
5005199,39.8416,-79.917,11300,ANF,ML,2.3,WEST VIRGINIA,02/09/2014 15:36,02/09/2014 11:36,1,1
5005206,38.124,-81.6885,6000,ANF,ML,2.1,WEST VIRGINIA,02/09/2014 19:25,02/09/2014 15:25,1,1
5005271,37.3353,-81.9612,2200,ANF,ML,2.5,WEST VIRGINIA,08/09/2014 20:13,08/09/2014 16:13,1,1
5005278,40.0826,-79.2475,3200,ANF,ML,2.2,PENNSYLVANIA,09/09/2014 17:26,09/09/2014 13:26,1,1
5005298,37.9032,-81.3004,3500,ANF,ML,2.6,WEST VIRGINIA,10/09/2014 21:34,10/09/2014 17:34,1,1
5005319,42.6546,-74.3117,12700,ANF,ML,2,NEW YORK,12/09/2014 16:18,12/09/2014 12:18,1,1
5005378,40.7707,-76.3718,11500,ANF,ML,1.8,PENNSYLVANIA,16/09/2014 16:36,16/09/2014 12:36,1,1
5005397,37.9781,-81.415,3100,ANF,ML,2.4,WEST VIRGINIA,17/09/2014 20:16,17/09/2014 16:16,1,1
5005405,37.5844,-82.0801,10400,ANF,ML,2.5,WEST VIRGINIA,18/09/2014 16:03,18/09/2014 12:03,1,1
5005452,43.0113,-76.3594,16800,ANF,ML,2.4,NEW YORK,24/09/2014 16:38,24/09/2014 12:38,1,1
5005493,39.5131,-78.9936,2300,ANF,ML,2.5,VIRGINIA,29/09/2014 15:47,29/09/2014 11:47,1,1
5005512,39.2497,-78.0853,16800,ANF,ML,1.3,VIRGINIA,30/09/2014 16:40,30/09/2014 12:40,1,1
5007469,37.8645,-81.2542,9400,ANF,ML,2.2,WEST VIRGINIA,03/10/2014 21:33,03/10/2014 17:33,1,1
5007475,37.7901,-82.1076,12400,ANF,ML,2.4,WEST VIRGINIA,06/10/2014 11:52,06/10/2014 07:52,1,1
4220914,37.5763,-82.3755,3700,ANF,ML,2.7,WEST VIRGINIA,06/12/2012 21:40,06/12/2012 16:40,1,1
4225639,37.8638,-81.8778,3900,ANF,ML,2.6,WEST VIRGINIA,25/03/2013 18:25,25/03/2013 14:25,1,1
4225709,43.8432,-75.9451,6000,ANF,ML,1.9,NEW YORK,29/03/2013 17:00,29/03/2013 13:00,1,1
4310817,39.5962,-78.8887,2700,ANF,ML,2.5,VIRGINIA,04/04/2013 18:53,04/04/2013 14:53,1,1
4310896,38.0732,-81.7009,5300,ANF,ML,2.5,WEST VIRGINIA,10/04/2013 21:50,10/04/2013 17:50,1,1
4374063,38.2792,-81.6194,4900,ANF,ML,2.5,WEST VIRGINIA,06/09/2013 16:11,06/09/2013 12:11,1,1
4374310,44.3674,-74.1484,11500,ANF,ML,1.6,NEW YORK,20/09/2013 18:04,20/09/2013 14:04,1,1
4374431,39.5182,-77.0394,8600,ANF,ML,1.9,VIRGINIA,27/09/2013 17:30,27/09/2013 13:30,1,1
4374466,42.6368,-74.3189,15100,ANF,ML,2.3,NEW YORK,30/09/2013 15:54,30/09/2013 11:54,1,1
4221064,37.5701,-82.4448,100,ANF,ML,2.6,WEST VIRGINIA,20/12/2012 21:16,20/12/2012 16:16,1,1
4310340,38.1304,-81.4062,200,ANF,ML,2.6,WEST VIRGINIA,05/02/2013 21:21,05/02/2013 16:21,1,1
4310362,38.2644,-81.5796,300,ANF,ML,2.7,WEST VIRGINIA,06/02/2013 22:06,06/02/2013 17:06,1,1
4820728,38.0481,-81.5315,300,ANF,ML,2.3,WEST VIRGINIA,18/07/2014 21:33,18/07/2014 17:33,1,1
4369348,37.3674,-81.498,1200,ANF,ML,2.4,WEST VIRGINIA,17/05/2013 16:19,17/05/2013 12:19,1,1
4767713,37.9763,-81.3969,1200,ANF,ML,2.2,WEST VIRGINIA,05/02/2014 20:57,05/02/2014 15:57,1,1
5115021,40.1688,-77.3757,4800,ANF,ML,1.3,PENNSYLVANIA,26/03/2015 15:01,26/03/2015 11:01,1,1
4310814,37.8982,-81.2216,11600,ANF,ML,2.4,WEST VIRGINIA,03/04/2013 21:10,03/04/2013 17:10,1,1
4369206,38.0136,-81.6754,3000,ANF,ML,2.4,WEST VIRGINIA,09/05/2013 19:58,09/05/2013 15:58,1,1
4371977,37.9262,-81.3502,5000,ANF,ML,2.4,WEST VIRGINIA,14/08/2013 11:00,14/08/2013 07:00,1,1
usp000f32v,42.637,-78.796,8000,NEIC,mblg,2.6,New York,20/01/2007 17:20,20/01/2007 12:20,0,0
usp000f6fp,44.954,-73.84,7000,NEIC,md,2.5,New York,11/03/2007 02:33,10/03/2007 21:33,0,0
4371980,38.0799,-81.6791,4500,ANF,ML,2.3,WEST VIRGINIA,14/08/2013 16:57,14/08/2013 12:57,1,1
4488587,37.9324,-81.3084,11600,ANF,ML,2.7,WEST VIRGINIA,17/10/2013 19:19,17/10/2013 15:19,1,1
4374188,41.6275,-74.4942,13000,ANF,ML,2.1,NEW YORK,13/09/2013 16:25,13/09/2013 12:25,0,1
4374169,37.8513,-81.5968,6000,ANF,ML,2.4,WEST VIRGINIA,12/09/2013 18:15,12/09/2013 14:15,1,1
4374202,37.4176,-81.2977,3000,ANF,ML,2.2,WEST VIRGINIA,13/09/2013 22:02,13/09/2013 18:02,1,1
5153940,41.6029,-74.6254,7300,ANF,ML,2.5,NEW YORK,14/05/2015 16:40,14/05/2015 12:40,1,1
5005202,43.8631,-75.9632,9700,ANF,ML,1.9,NEW YORK,02/09/2014 16:46,02/09/2014 12:46,1,1
4488462,43.7471,-74.1067,14800,ANF,ML,2.1,NEW YORK,09/10/2013 19:33,09/10/2013 15:33,1,1
4488100,44.7805,-75.01,18700,ANF,ML,1.6,NEW YORK,18/11/2013 17:05,18/11/2013 12:05,0,1
4309449,37.726,-82.0464,2300,ANF,ML,3.1,WEST VIRGINIA,01/11/2012 20:49,01/11/2012 16:49,0,1
4220964,37.6598,-82.0155,15500,ANF,ML,2.9,WEST VIRGINIA,11/12/2012 21:45,11/12/2012 16:45,0,1
4221020,37.7396,-81.7707,6700,ANF,ML,3.1,WEST VIRGINIA,17/12/2012 21:06,17/12/2012 16:06,0,1
4638420,37.7609,-82.0475,2000,ANF,ML,2.3,WEST VIRGINIA,17/01/2014 21:49,17/01/2014 16:49,1,1
4218973,37.2248,-81.7327,6100,ANF,ML,2.5,WEST VIRGINIA,03/10/2012 21:41,03/10/2012 17:41,1,1
4218974,37.753,-82.3437,8400,ANF,ML,2.3,WEST VIRGINIA,03/10/2012 21:42,03/10/2012 17:42,1,1
4219042,37.2645,-81.7362,6300,ANF,ML,2.4,WEST VIRGINIA,09/10/2012 21:02,09/10/2012 17:02,1,1
4219161,37.8491,-81.8419,3700,ANF,ML,2.6,WEST VIRGINIA,22/10/2012 18:54,22/10/2012 14:54,1,1
